x,y,z,x_vel,y_vel,alpha,beta,z_vel,delay,score
0.05,-0.058,0.26,11.212,-5.241,-5.125450379375453,-5.125450583582374,0.7174060055060373,37.9987687416974,0.8571985670956886
0.021,-0.03,0.393,-23.207,-17.831,-0.0007328868906827,0.0006264776844872,0.4326113742790326,47.69560187835466,0.8379371348566478
0.104,0.139,0.134,-12.767,-4.023,8.712664838227319,-5.864934674498045,0.8928823167521227,16.00042813391523,0.9966408769006152
-0.07,0.113,0.223,1.079,-2.486,7.099648008733761,4.418772534911049,0.5034952085210961,29.818921106333843,0.919529260406039
-0.027,0.127,0.168,13.536,-23.773,5.795954068012353,0.0001101143359128,0.8883294281202363,26.33558472876868,0.9705705585600248
-0.134,-0.086,0.138,-0.232,0.272,-5.350273594269513,8.425508005942714,0.8461588299545,19.258172068495345,0.9845325246043828
-0.024,-0.088,0.12,-0.472,-6.568,-5.8561088197734925,9.386208986384246e-07,0.8910648152855966,19.568441634374068,0.9153552073752614
-0.108,-0.029,0.104,3.058,12.719,-1.8506973289023,10.623865106586404,0.6716830170855135,9.711699169585982,0.9025032149498676
0.096,0.005,0.147,-6.935,-4.138,-4.240654987068077e-05,-5.9063365125858525,0.8948498483057463,25.72649148202464,0.9457022697790988
-0.138,0.086,0.419,3.195,-1.384,4.024913006257424,6.363775938067988,0.430298569335708,47.64610970793143,0.9689432422068492
0.024,0.05,0.159,17.789,-1.819,5.075286125805331,-3.624478708757629,0.4617199511454388,20.17037882716184,0.8585452820000574
0.02,-0.03,0.328,-18.918,4.479,-0.0009645904255243,0.0001672758123534,0.4846620879455281,42.00011357395313,0.8854689296964736
0.016,0.001,0.28,-4.517,-8.317,0.0002354595533364,-0.00040882365609,0.5166754802037145,38.99998784153871,0.9007808496699948
0.091,-0.068,0.168,0.462,-2.468,-4.348807520843439,-5.689064057208135,0.8865980746443781,26.2878622734441,0.9875779826364832
0.109,0.141,0.286,3.283,-11.4,6.103059011082623,-5.447887938551421,0.6687985800882771,39.40797977054868,0.9997501476371502
0.098,-0.1,0.267,-0.015,-6.888,-5.464086492161616,-5.006049478570663,0.7198755345026682,39.75242535328862,0.966814540086788
0.085,0.139,0.147,3.555,2.319,9.053796550811509,-5.719095959062791,0.8690057946641476,19.15013176087441,0.992674891888458
0.118,-0.028,0.165,13.917,6.836,-0.0001634850406148,-11.034165774907922,0.5000120083404681,19.59230235001548,0.8541946908645335
-0.148,-0.054,0.081,12.447,-0.594,-3.69649349447981,9.913380336698872,1.0891121957212715,9.206864227169678,0.8144340754841287
0.113,-0.003,0.327,-7.897,0.293,-0.0005985601030235,-5.9466681589232175,0.4837015212927347,41.53463170756822,0.9450899267827472
0.125,-0.082,0.204,-14.887,-19.373,-5.494514886735152,-5.857274182471906,0.8114999823349314,31.29347534384203,0.96505758622398
0.034,-0.032,0.331,-8.563,-14.796,-2.879718893693377,0.0001158595259012,0.4843707335057574,42.293558837598894,0.8886771126457518
-0.097,-0.066,0.3,8.875,11.245,-3.006360662284481,4.893969345026769,0.5273237025233974,39.7436466124426,0.9447367326698226
0.119,-0.022,0.135,12.385,-14.002,0.0003750864051918,-9.055637088421012,0.8911190068577131,19.53097728281945,0.9236472652414048
0.064,0.058,0.332,-13.059,2.581,3.700985847881807,0.0010306587813865,0.484726845672204,42.46216525585007,0.8271333999409636
0.035,-0.062,0.382,1.976,-2.956,-3.445641877890015,-0.0007957093656674,0.5304272243680915,48.34712569254209,0.8903144141196548
-0.097,0.026,0.256,1.994,12.406,1.0354813326970832e-05,4.859719039946892,0.762085340339621,39.50908701948711,0.8874512063712849
-0.111,0.067,0.33,-2.193,-5.059,3.1253132669255788,5.887737897368732,0.6194521122930001,44.00011045234217,0.9922860247345696
-0.064,-0.108,0.324,-10.177,5.382,-5.850587108224545,4.324871555472473,0.4818197692090027,40.22872964350641,0.947864915885545
0.104,0.113,0.336,-1.21,5.039,6.045002632861436,-5.179552900398679,0.524128262844602,42.92868610248179,0.9767915626159568
-0.05,-0.054,0.285,-1.301,0.449,-4.8081278957822295,3.782137668093648,0.5411290659893313,37.00013325550486,0.8695226938450591
-0.028,-0.065,0.359,12.164,-14.831,-4.302309754531579,0.0008243394833216,0.4902329758616386,45.0922814060252,0.9377461305053308
-0.009,-0.082,0.318,0.89,1.643,-4.576842094593862,0.0004652566541005,0.4855398472502826,41.69862903532441,0.9423192632237288
0.12,-0.002,0.195,13.51,3.931,0.0003281373204167,-8.278031357545697,0.7652895860687287,29.76445420222651,0.9941107609976872
-0.134,-0.043,0.185,8.397,-7.289,-4.228159674946218,10.554508375605518,0.4746469722758857,20.81502260729927,0.8559353918174405
-0.113,0.03,0.279,1.002,-1.761,1.6108350739389934,6.369067716227661,0.6727085212869497,39.47687998339602,0.980896652883489
-0.115,-0.085,0.442,-16.498,-15.966,-5.1268900263118535,6.572304210499105,0.4136005180169791,47.16305944173382,0.9600584069364384
0.035,0.09,0.227,-20.22,-10.681,5.37246488882697,-0.0002294373182272,0.5001911406854744,31.875111651481845,0.8864494621128562
0.001,0.124,0.395,-19.131,-4.547,6.087447424223054,3.93041523941241e-07,0.3823101738090573,44.08456090383984,0.9094415178598252
0.021,0.035,0.218,-15.61,-9.607,-1.8317335513049524e-05,-1.1254559219414847e-05,0.5000295859972237,31.53121804712692,0.8440121989975482
-0.041,0.023,0.096,4.577,10.25,3.407540587871328,5.481998025470399,0.7251337004942153,10.523873686466755,0.8640176535498618
0.103,0.089,0.128,-2.088,10.039,9.91533690897615,-10.402573701390027,0.5000118483407703,9.98244492738424,0.8799160331061227
-0.004,0.025,0.225,11.008,2.733,0.0002349437069069,1.3675622157304108e-05,0.7637311342639932,36.00001342384859,0.9184264094754774
-0.113,0.035,0.314,24.922,-3.799,0.0004082199467847,4.6455678187861,0.4823839157686661,40.64261616225613,0.8787488639288432
-0.094,-0.002,0.301,12.724,2.175,0.0003972296145177,4.778228408774655,0.5207532119244787,40.13427681802379,0.9592167386803016
0.015,0.047,0.308,-1.45,4.171,5.073980419090807,0.0001314025600739,0.4837027218366554,40.98542560248036,0.8484457536482113
-0.028,-0.106,0.241,-10.677,-5.741,-5.870888468425434,3.466899836559645e-05,0.8749138991122729,37.21937936235494,0.8702331772556906
-0.086,0.081,0.212,11.233,-3.6,4.594546924759567,4.430264292864189,0.6954503675612913,31.29817994405318,0.9602924055487678
0.07,-0.03,0.231,-5.029,-16.571,-3.3700444224162007,-5.185059713185643,0.50002182704449,31.501842381413525,0.9079740604310632
-0.132,-0.016,0.081,-4.752,8.728,0.0001407113303889,10.133484590779844,1.091975678225649,9.916255212516257,0.8489618214959855
-0.121,0.084,0.388,-13.231,16.951,5.240318552536905,6.894092747171328,0.4938162364485224,46.05037802452742,0.9928582944080055
0.141,0.126,0.141,-1.344,0.966,10.846140161799164,-12.28374157435051,0.5454544238766605,9.931647726487297,0.93199708809359
-0.043,0.068,0.325,-23.027,3.438,5.098396106735848,4.5428151236393575,0.5089854215150531,40.12312523645366,0.903405198087752
-0.136,-0.12,0.099,2.691,2.654,-8.779949082774033,10.716024896858023,0.8585552629647801,9.810175807782215,0.8775969015873867
-0.064,0.113,0.154,-15.998,4.005,7.900926439279134,5.131328105361563,0.7637837222352749,22.04388132489219,0.9787255598685952
-0.098,-0.088,0.435,-5.321,-1.108,-4.504187320099128,5.236703226581567,0.4333673352510805,49.79455632016008,0.97796387075944
0.054,0.07,0.254,-12.04,-6.867,3.857666235369472,0.000187331488837,0.7792405403720032,38.578064753311374,0.8787734207527467
0.125,-0.135,0.319,2.349,-0.369,-5.956935157649246,-5.884827612854972,0.4767178070668507,39.29953903329248,0.8938303989784562
-0.047,-0.095,0.211,2.254,-12.634,-6.856398553788752,2.983533228448346,0.6703966164714787,31.528383572270968,0.9723421642387152
0.125,-0.102,0.264,9.779,9.287,-4.26235152166916,-6.238040765659299,0.8431724483656582,39.12270402143923,0.9286482164576362
-0.14,-0.018,0.43,10.404,14.394,-7.237636952787604e-05,5.996024505770823,0.4077142048750388,48.26944760010315,0.9694386994790716
0.112,-0.009,0.226,2.456,10.62,0.0004110876895145,-8.213278115870743,0.5000005924512385,29.830105167630634,0.9009128735061712
0.049,-0.098,0.425,-3.867,1.296,-4.829553189107602,-0.0003808293440184,0.4340602233398239,49.94122053416748,0.8678944773074762
-0.113,-0.019,0.164,-2.535,0.991,0.0001324345643691,9.941979673016457,0.5003445554833614,19.945742450965724,0.8475649099851186
-0.027,0.074,0.185,21.335,-4.252,4.851181416660962,-0.0004416556490764,0.7671520408422043,29.22066458720327,0.9498267006430244
0.021,0.018,0.378,12.113,7.701,0.0001053031558014,-0.0008896374431701,0.4577306684978752,46.99998718184381,0.8236911884651656
-0.061,0.05,0.298,17.808,-3.551,2.789955475036666,0.000663398996425,0.5203594311018929,40.57159736697407,0.8519389202887884
-0.007,-0.132,0.383,5.306,4.554,-6.004151769951088,-0.0003510253421309,0.4892146465318614,47.00829601329166,0.9782088840350608
0.041,-0.122,0.244,10.531,-2.378,-9.448030305825522,-4.901960898677819,0.5120412717023222,30.96793073405821,0.8483206636204383
0.124,0.043,0.108,6.19,13.512,4.271722554521983,-10.873713432052668,0.7636227979107678,11.665771456501172,0.9648392427164154
0.012,-0.036,0.355,-1.455,12.831,-0.0002107910953772,0.0001096725074455,0.4560305246472071,44.31724417277233,0.8811049040230654
-0.11,0.056,0.436,-2.179,3.271,3.0504354784887404,5.724588010682142,0.4556499615527668,49.7680451053116,0.96118095942549
-0.137,-0.031,0.322,-5.412,-3.787,0.0002825174109106,7.591613621324413,0.5219531475267309,41.39251179597753,0.8941286415593164
-0.035,0.01,0.18,3.668,-16.249,-0.0032333279525158,2.220997701051435,0.7642971047530052,29.99440067271132,0.9710710528410692
0.083,-0.041,0.15,-6.769,13.93,-2.4113356994245763,-6.526962566702489,0.5000396388099534,19.772881857744803,0.871704064229166
0.094,0.146,0.148,4.276,-18.141,7.976715148670854,-6.290699637364041,0.8297958347356629,18.965014614877862,0.962097554305058
0.126,0.08,0.165,-13.057,0.089,5.209962776538612,-6.549096207353331,0.8748605599535773,24.00201371595218,0.9741745593742784
-0.042,0.098,0.135,5.301,6.376,6.470493607080627,3.326918635584275,0.668833666215615,19.490149143914625,0.8838848298149307
-0.078,0.08,0.159,16.153,14.286,7.876500502172625,5.235812570645788,0.5721407564895681,19.19564828185564,0.8767096625241754
-0.124,-0.065,0.375,-6.954,10.524,-3.030226042580132,6.572589593732973,0.4390242698120121,46.9987711040102,0.9123932784852384
0.081,-0.13,0.186,-11.454,0.854,-9.577990276162415,-5.105101675349064,0.4615384076929706,21.997648979240893,0.8881739305352836
-0.097,0.145,0.146,9.031,-10.757,8.115318093711808,5.3403444187519655,0.8893699269096855,19.188581673033216,0.9991692030306828
-0.119,-0.118,0.306,8.629,15.496,-4.905723303261782,5.3950979720996575,0.5181614542416015,39.978869461931936,0.9604443970190172
-0.109,-0.003,0.227,4.681,16.3,0.0005643293553332,5.804857384252386,0.8497872776911501,35.3271742511192,0.943429124118758
0.057,0.008,0.403,2.016,0.702,0.0007592314050548,-3.2984201419614374,0.4304330106268944,47.753465840398704,0.9339104760879736
0.008,0.089,0.389,9.713,-0.501,4.488521980779588,-0.0002279900059146,0.4609159327086306,47.64587286607266,0.9366709014940156
0.019,0.048,0.348,9.242,-3.216,2.563189877116629,0.0012563520895925,0.4878615594083187,44.71100081646776,0.8935551079911453
-0.027,-0.066,0.145,-11.453,-9.997,-5.773681692722314,2.6975288531940964,0.7685485806444653,22.99721507279071,0.9573733525634828
-0.031,-0.061,0.158,14.744,4.717,-3.914929474751285,0.0007579929292955,0.8873109906304135,26.77624693635337,0.9460941532585556
0.019,0.009,0.131,-8.898,-6.593,0.0003155639854395,-5.585760372784116e-05,0.824374723797726,21.05858628617564,0.9048094496450912
-0.007,0.092,0.343,-28.895,5.629,5.516600988697992,-3.8620663490898114e-05,0.4871759843612173,43.089285145077646,0.8824379881332539
-0.083,0.122,0.298,-18.895,-12.844,5.697003712519623,5.581146089269256,0.5284941237468748,38.00268674029468,0.9587522784470228
-0.083,-0.005,0.101,-4.125,3.612,0.000371746117366,9.00123933802687,0.6768071654372443,11.200659509174889,0.8971927794547925
0.134,0.063,0.394,7.811,-14.055,2.276638012045156,-12.51102526384413,0.5723009094376986,42.70336926993792,0.8677840254730872
0.147,-0.132,0.438,-5.467,14.025,-5.131964059094759,-5.619078959737516,0.3640546066528418,46.00195291096297,0.937828365454441
0.088,-0.115,0.415,4.383,-3.507,-6.050472898349994,-4.718046193333292,0.3822944064095676,45.21940045118813,0.961401012456549
-0.099,0.131,0.328,6.074,-14.235,5.294850843650897,4.275675441539605,0.5223149027902176,42.973656382508366,0.980766650285322
-0.011,-0.104,0.123,6.05,10.95,-6.35681389138405,-0.0006885459732798,0.8986940659269609,19.17191437529887,0.9820564346348402
0.085,0.088,0.137,-1.898,-6.639,5.19490028915896,-5.266914886004519,0.8804489476855539,21.26252072486824,0.993802673477717
-0.065,-0.014,0.353,-23.805,-12.056,-0.000417415984431,5.165767944114353,0.4546057208708443,43.86514124771454,0.8971101772350314
0.127,-0.112,0.088,-18.382,1.092,-7.697003868512656,-8.298277319555503,0.9785972557161452,7.067114051596437,0.9242568295031268
-0.04,-0.061,0.155,18.498,-0.628,-4.356692588983661,0.0011565388913824,0.8958515832316205,25.271373244416715,0.9249765881569534
-0.015,-0.079,0.259,1.834,-15.006,-5.038372906630746,-3.379121222487483e-05,0.7308093217132372,39.55377345809783,0.9507177681201912
-0.027,0.128,0.238,6.748,0.14,6.252678070633262,-0.0003147393117866,0.8869438054891063,37.14406186851729,0.8871371230334733
0.068,0.124,0.242,-2.437,-10.26,6.181116286015032,-3.58753934228129,0.7544113084304385,35.260328659598535,0.9796931335181744
0.082,-0.122,0.099,4.884,-2.202,-9.743565257893078,-7.05708975244683,0.8670796861629385,9.23917305526372,0.9880898021916172
0.016,0.04,0.149,15.352,10.768,5.076569951523103,-2.726821212532048,0.5005808097798465,19.944662298205458,0.8578060119165491
-0.048,0.018,0.347,19.377,5.15,-0.00035869751137,0.0006106969660445,0.4540871261153375,43.99984412219652,0.8353374537402092
0.082,-0.102,0.413,-11.466,-5.06,-5.465568969927107,-3.430486450883183,0.4599302912385396,48.85776031560565,0.9722419748550172
-0.109,0.003,0.314,-3.374,-2.194,-9.285334926940868e-05,6.260174473775712,0.522734066576273,41.79239765667285,0.9715279843287724
-0.032,-0.091,0.286,-2.062,-14.234,-6.521512346660061,0.0006720616492607,0.6105242979114271,39.22564453110665,0.8906632754052443
0.061,0.065,0.301,7.815,15.146,4.980699469035985,-4.410764592289811,0.5180903161684238,39.04793429879451,0.9478955574364586
0.124,0.132,0.169,5.578,3.48,8.938536614394005,-8.597428687144648,0.7918469097039057,20.681569584364887,0.9698526058834288
0.036,0.016,0.102,6.891,-9.29,0.0008390274337404,-3.203615121344733,1.0243547889347453,16.252607464069087,0.9595287240626068
0.017,-0.072,0.132,-11.866,-4.553,-5.433301070843228,-0.0005632463214426,0.9048670941850954,21.352934949094312,0.9688219425819538
-0.076,0.059,0.225,12.526,9.548,4.861786144107871,4.571327491561302,0.5000970347739662,30.979801533060865,0.9082658126278442
0.038,-0.079,0.138,10.316,-0.672,-6.05524829561409,-3.3235506427058445,0.8987019616602314,21.81734684305469,0.9919397821310012
-0.073,-0.051,0.109,6.011,2.204,-3.808057175245787,5.358664699323179,1.0085151083254011,16.518063838366487,0.9831239103218266
-0.056,0.011,0.37,16.007,10.101,4.165246718699795e-05,0.0005083394157804,0.4604227606082359,46.20951899401749,0.8346659747912035
-0.027,0.094,0.107,2.527,-6.363,6.975860308761872,-0.0010591313721986,1.045443645880531,15.010632748188954,0.9325878830548155
-0.068,-0.08,0.094,-2.879,-1.064,-6.83753687137032,6.059720737529602,0.9477354372223824,10.323704420539036,0.9810609881980908
-0.142,0.062,0.323,8.709,-9.839,2.5917937627324097,6.852948996223626,0.4496099507048255,39.961605537119375,0.9461315773769178
0.115,-0.046,0.081,-16.586,1.926,-3.465058643870689,-7.193101707624905,0.9642738146764892,9.182949032066851,0.9369410207171578
-0.08,0.099,0.238,15.043,-6.391,5.193662816025843,3.584061524383112,0.57724184903981,33.6151827729498,0.9390325835995018
-0.04,0.124,0.329,-2.852,-2.486,6.903605671215865,2.324136534571424,0.4527826042852682,40.35736988569893,0.9383504458569224
-0.059,0.089,0.252,6.683,-5.823,4.2366063280583415,0.0011570612382581,0.8905561360138646,39.01398139597449,0.8229179128420077
-0.026,-0.084,0.091,11.493,9.532,-9.003714540633304,0.0001902251976744,0.905427673070204,9.779110211050106,0.8737172836281313
0.091,0.098,0.429,-8.211,0.068,4.652716740213805,-3.829149288063004,0.4481719210782923,49.99977454721783,0.9772534911745966
0.001,-0.086,0.144,10.979,-7.816,-6.785591864507939,0.0001607763019905,0.7864677806781843,22.59030662915275,0.9520280460164045
0.12,0.0,0.145,1.778,2.484,0.0003685846117711,-9.224992826735557,0.6898835418471893,19.796527227740818,0.925936994908275
0.036,-0.119,0.427,-2.721,12.66,-5.296224687899764,-0.0005286384343532,0.3844591207325612,47.02397465723188,0.8865289751474568
-0.114,-0.132,0.388,1.964,2.586,-6.42026559494901,5.5498953458497375,0.3586644301431049,41.001680429786674,0.9466952467081596
-0.057,0.0,0.404,16.981,-11.276,-0.0007774611462367,0.0006803204336275,0.433748218445057,48.99988647514751,0.855835691836939
-0.057,0.066,0.321,-9.306,12.176,4.918393224054337,4.177000320332586,0.4881111451328426,40.9999994780125,0.9388325910155556
0.029,0.066,0.139,1.887,5.123,5.110479087547313,-0.0007699412386481,0.904245181603373,22.46066851292809,0.9171452622667352
0.009,0.046,0.141,-8.152,-2.238,3.704997050146728,-0.000154852561222,0.6702905908260964,22.53637500656508,0.920620286080501
-0.088,0.021,0.425,1.387,14.154,0.0004398273762167,4.410581722536196,0.4336382629126526,49.10236510845278,0.8848866787056733
-0.037,-0.061,0.235,9.699,-3.849,-5.294231863849994,-4.6236892584028894e-05,0.4930675192604924,29.71039651054432,0.8011184376580499
-0.007,-0.096,0.174,-0.416,-11.776,-6.349180285667888,-0.0001942472091197,0.8770468492923897,28.375539909540063,0.959511630104718
-0.095,0.086,0.414,-3.057,-5.719,4.133131042241018,5.142930811370191,0.4301562305040105,47.30483737391273,0.960521372805345
0.024,-0.054,0.187,-10.76,16.348,-2.727657284595791,0.0003490963289303,0.791169799744945,30.47785684180503,0.9420286968080304
-0.056,0.079,0.237,16.693,7.146,4.691243500938544,-0.0002012624330148,0.8472654500894561,37.57724465710968,0.8576991521402342
0.132,0.064,0.089,-16.398,-23.855,3.108925391523488,-8.945518319326505,1.1325523650955511,9.009341472042513,0.92893546490067
-0.013,-0.027,0.359,10.705,0.151,-0.0005949441221754,0.0003566480510501,0.488227183640217,45.53747426311017,0.8895867078632276
0.093,0.064,0.43,3.493,-2.068,3.020523251661823,-4.737568847369492,0.4968349179010491,51.86463111185219,0.9929777750088896
-0.025,-0.103,0.193,-7.358,16.559,-5.475173240140448,2.079098329120457e-05,0.6715311540892475,29.420521038066447,0.8840753777635646
0.009,0.035,0.144,4.447,-19.616,0.0,0.0,0.5,21.0,0.8125215132945187
-0.077,-0.039,0.274,2.901,12.126,7.113354434256204e-05,4.807080676730189,0.7138738456060935,39.37523870196972,0.8884108299412261
-0.088,0.132,0.404,2.778,5.041,6.670508567918208,4.05344514214489,0.4048371014801731,45.17191282829667,0.9715364639217317
0.104,-0.068,0.269,-12.947,-1.693,-3.6421261871693513,-4.704762313320453,0.7622108628347833,39.16200796307055,0.9927517704473784
0.013,-0.129,0.343,-1.575,7.934,-6.118361115932557,-0.0005770249573308,0.4882442274255084,43.61426193248895,0.9503101656612056
-0.034,-0.015,0.105,11.597,2.741,-0.0002844566529733,0.0001755897284059,1.050200822898233,17.96054726265811,0.8930391659356235
0.1,-0.026,0.302,-9.718,-2.942,3.081189514903449e-05,-5.320935625339848,0.4824979106904463,39.82909195713433,0.8889618207729917
0.072,0.074,0.251,5.227,-2.838,4.272618077103795,-4.534217805935601,0.7248273141194191,36.170609216912986,0.9721295767324089
0.096,-0.062,0.151,3.447,-16.792,-5.83996339740443,-7.698576939990005,0.6822827629246301,20.526495573986296,0.9356201390621566
-0.042,-0.031,0.176,17.67,-3.951,-0.0088916258070601,0.0046865095609155,0.9010683662398872,29.02767165106367,0.8420421929341151
-0.043,-0.133,0.164,-6.049,-7.898,-10.824544183644882,3.75313254310625,0.6322371951698639,19.108147386060136,0.909923676439616
-0.071,0.068,0.229,11.414,5.091,5.016267873096741,4.058030030628165,0.5000818130929172,31.98055346540556,0.9170805080117336
0.098,-0.014,0.344,8.313,-19.058,-0.0008357832100057,-5.921251369520078,0.4873522079818879,43.28882958753462,0.8921136113981281
0.028,0.078,0.252,1.674,2.248,4.090157572464566,0.0007809999132917,0.8794518466447079,39.03987343632703,0.8866810009429342
0.021,0.089,0.32,-8.743,-7.802,4.751846003471261,0.0002359815570879,0.4849037246729528,41.27400503150315,0.9286986151078348
0.108,0.053,0.132,1.749,-0.855,3.424236712063684,-7.166809046341728,0.8798185945222925,20.5610298856626,0.991540046246451
0.079,-0.03,0.213,-5.128,4.265,-0.000202581341716,-5.736499365765311,0.5000157521302083,29.95649011937733,0.8563830640234773
0.062,-0.012,0.277,4.347,6.263,0.001125355704195,-4.402247671060592,0.5166967210347353,37.91789907827516,0.9210099113157107
0.03,-0.091,0.208,-15.445,13.177,-5.117042417936034,-0.0001655759008982,0.6684090101594176,31.20222826036081,0.9211303186702168
0.097,0.113,0.416,12.81,15.618,6.005472665388578,-5.2649890656655405,0.344409040061731,43.39355577156307,0.898221750053151
-0.073,-0.029,0.137,-13.184,-8.472,-2.601067868057717,6.2184067345574086,0.7647801785898938,21.961077385947988,0.9652267666337908
-0.078,0.136,0.213,10.387,11.97,6.018805717270915,3.877562610722736,0.7498428916191963,32.26325116549088,0.890223397728774
0.003,0.14,0.365,-2.582,5.885,5.991078681023135,-0.0005336685847141,0.4589894929711189,44.18195871491332,0.90299649160219
-0.009,0.114,0.243,-15.368,3.239,6.582987829538423,0.0006557997692858,0.7636926820231803,36.91673136096064,0.9413024724533824
-0.075,-0.104,0.33,-9.695,19.921,-4.365049411688865,4.708302713488239,0.4845767675824349,41.81300508814152,0.9505729160020386
-0.022,-0.017,0.281,-1.928,8.484,0.0002137661765046,0.0001561682161172,0.5162896980243118,38.736392608076216,0.8688054538575918
-0.083,0.081,0.106,-2.658,-29.229,5.383422592561777,8.593005294523907,0.5454545398003934,9.415838231063908,0.8681657181343435
0.079,0.129,0.083,2.931,10.509,10.585438323267368,-6.678027455377176,0.9189192413430745,10.999911132237584,0.8177270584631888
-0.084,-0.106,0.102,1.251,5.027,-7.625070191680015,6.354641914256013,0.9099425426225172,11.831585596932678,0.9932829552152956
-0.071,-0.116,0.129,21.424,6.184,-7.028760741883478,3.2226624964697628,0.9120836132749288,18.426808081690737,0.9907425395684272
-0.092,-0.125,0.237,10.657,4.55,-8.720774159126393,5.162636542527535,0.5034213920345135,29.99885235932696,0.8807790901333721
0.132,0.003,0.293,-12.812,10.167,9.54981097013974e-05,-5.574435194762442,0.4884902432667538,39.08522117663034,0.8675895414401493
0.08,-0.133,0.146,6.013,-4.984,-9.013946729210636,-5.64216658172915,0.8732230390719937,19.001411665429963,0.9937346272789708
-0.076,-0.137,0.253,7.244,-4.824,-8.811791368203455,4.098511284422931,0.5597045864187447,32.63315566117883,0.9274484694339036
0.095,0.144,0.177,-16.676,-14.967,9.19812026363046,-5.459051323035347,0.5001295932429795,20.96559252160028,0.894262033602379
-0.084,-0.105,0.099,2.477,-0.355,-8.047000688097604,6.508261602988313,0.9158764134871612,10.304200814003448,0.9881983663483268
0.076,0.128,0.292,-7.408,-6.686,6.100096443643897,-3.400172700874265,0.6803459272381487,40.44872304528832,0.9854847233210338
-0.029,0.088,0.093,-3.686,1.571,8.52030394399417,5.260748409821391,0.9033525657644136,9.704075125082134,0.917215228741882
0.035,0.057,0.351,-22.365,7.022,3.702099784503853,0.0002867308171048,0.4874975454949394,44.66504057469088,0.9293919163041596
0.067,-0.068,0.211,-16.862,-1.695,-4.993959707174815,-3.620183709252304,0.5454656321921323,29.423316181724232,0.910219435683028
0.06,0.112,0.376,10.727,2.635,5.788486491368994,-3.667659645500208,0.4586239098841905,45.75498405282365,0.9748579694343278
0.005,-0.075,0.169,-8.205,11.298,-4.571052291788368,0.0005251697144686,0.9121750822971132,27.37627897861413,0.9921048167483262
-0.021,0.036,0.142,-16.654,7.963,4.128996199582715,0.0006679698915494,0.5000377129905645,19.815061878405075,0.816374727512932
0.107,-0.038,0.436,12.355,1.386,-2.132545364696268,-7.127438432165185,0.298645687179868,42.00076993339937,0.9289207869635722
0.012,0.149,0.139,3.095,-7.045,7.695554859777304,-0.0028369144716543,0.8616044272270611,21.430758392231738,0.9143635882459014
0.11,-0.061,0.373,-8.697,-11.143,-4.123538535663087,-5.494192242160214,0.4280098658537891,43.134882856891046,0.9422179548843448
-0.009,0.037,0.167,12.204,-20.547,2.396538311704892e-05,0.0001467484262955,0.8859275133757065,28.999931083078906,0.937425290855631
-0.024,0.021,0.356,0.257,10.161,0.0002284395020761,0.0001830951255278,0.455694584312751,44.29041360114643,0.8318558968379961
-0.007,-0.136,0.117,2.776,-2.015,-14.427701820219966,0.0005494084459999,0.6691728006038071,9.659399893155284,0.8922920318559617
-0.074,-0.143,0.337,2.381,5.061,-6.936210195586293,2.681725865279672,0.5224137838384766,42.99815947892159,0.9290362567900609
-0.101,-0.078,0.235,-5.682,14.308,-3.810905128292714,6.473635370559009,0.5508757292529944,32.08071893745378,0.9402576299933194
0.105,-0.067,0.148,24.852,-6.868,-5.65244807163071,-9.650289037775032,0.7661205925881729,19.5756367613426,0.9689948568230266
0.061,-0.041,0.322,-15.476,-2.48,-2.142715804649688,0.0008754219321965,0.6200567278097884,45.91821890583319,0.8753466512447712
-0.082,0.039,0.41,-11.173,-7.477,0.0003425974009414,4.618775784703914,0.4340556826747193,48.26202149092157,0.90951236213129
-0.02,0.024,0.223,-9.729,-2.576,0.0,0.0,0.5,31.5,0.810915241376625
0.072,-0.114,0.167,-7.168,-1.878,-9.207336636794562,-5.117366081948029,0.5085624082931284,19.778567894787905,0.8836991753794379
-0.094,0.039,0.268,16.633,-9.019,0.0007201183273458,4.329326930917452,0.6974973300832639,39.0002738124537,0.9086770684086368
0.024,0.017,0.131,-1.278,-2.813,-0.0004415146897382,-1.935235255689679,0.7362792550122877,20.208527023464697,0.8827968066623597
-0.145,-0.06,0.381,17.554,9.107,4.523120203578693e-05,5.547892882590372,0.4040873776016096,45.42292382647169,0.8053403796682107
-0.091,-0.054,0.115,-7.536,-4.717,-5.802451193422398,9.905074992879086,0.600139306020631,11.76712119491815,0.8922818956695915
-0.028,0.093,0.315,-10.083,-0.568,5.673420259993653,-0.0001977942475916,0.4827930740761408,40.82972067942199,0.8662144939345173
-0.089,0.116,0.137,3.585,11.603,8.44165759138267,5.826489168949458,0.8789152185404896,18.502992566708464,0.9960330903208772
0.085,0.107,0.232,-8.648,1.764,6.968605645073843,-4.794959060209049,0.4780653210149067,29.18613252069839,0.9055491797637444
0.025,0.127,0.256,-1.164,-4.463,5.2695531090776,6.790760266955985e-05,0.6851698091862211,39.67359636604832,0.8496119115373966
0.063,-0.093,0.112,15.725,-14.454,-11.184490761651311,-8.315803466416327,0.6697164955973843,9.6160323134563,0.9132150133635588
-0.026,-0.112,0.393,4.292,-3.68,-5.793831426073689,-7.301347908135765e-05,0.4610455530941552,47.37800848758812,0.9353110317162664
-0.122,-0.097,0.384,-2.729,10.462,-3.9784263295280695,5.965065607294681,0.496282053646962,46.00161938179736,0.9774856027753416
