x,y,z,x_vel,y_vel,alpha,beta,z_vel,delay,score
-0.13,-0.095,0.161,92.354,-6.388,,,,,
0.046,0.044,0.386,-81.765,-14.147,,,,,
-0.067,0.063,0.151,34.378,24.532,,,,,
-0.141,0.071,0.139,-16.224,-28.135,,,,,
-0.119,0.071,0.136,66.358,9.233,,,,,
0.142,0.014,0.529,-56.131,9.269,,,,,
-0.031,-0.006,0.108,7.127,46.922,,,,,
-0.054,0.115,0.149,24.53,-42.251,,,,,
-0.02,-0.099,0.117,-37.213,-21.95,,,,,
-0.064,-0.067,0.794,12.37,-8.401,,,,,
-0.078,-0.035,0.606,0.307,32.472,,,,,
-0.06,0.119,0.382,-10.651,-5.277,,,,,
0.105,0.036,0.308,-30.117,13.299,,,,,
0.094,0.115,0.532,16.092,-5.295,,,,,
0.051,0.133,0.57,-42.674,-57.867,,,,,
-0.095,-0.015,0.712,-9.213,-31.023,,,,,
0.001,0.117,0.345,0.673,-54.021,,,,,
-0.088,-0.143,0.716,2.896,35.602,,,,,
-0.081,-0.044,0.359,107.294,82.645,,,,,
-0.095,-0.121,0.28,-17.9,-11.373,,,,,
-0.129,-0.093,0.135,53.745,-91.632,,,,,
0.026,0.074,0.644,5.151,47.162,,,,,
0.063,0.073,0.67,32.551,-74.553,,,,,
-0.02,-0.1,0.575,92.687,10.512,,,,,
-0.071,0.033,0.308,140.771,0.891,,,,,
0.049,-0.056,0.709,-14.675,45.113,,,,,
-0.109,0.124,0.349,0.488,-5.074,,,,,
-0.114,0.047,0.229,-8.931,-85.917,,,,,
0.113,0.08,0.618,-71.186,-1.805,,,,,
-0.139,-0.071,0.27,28.124,-11.417,,,,,
-0.085,0.134,0.164,15.066,-21.702,,,,,
0.096,-0.106,0.156,-100.106,-12.583,,,,,
0.015,0.139,0.35,71.128,22.215,,,,,
0.026,-0.107,0.142,-41.504,-40.23,,,,,
0.008,0.044,0.146,-71.741,-50.291,,,,,
0.075,-0.094,0.444,-55.824,-34.998,,,,,
-0.026,-0.048,0.551,0.424,-27.712,,,,,
-0.059,-0.083,0.169,85.158,107.908,,,,,
-0.072,-0.125,0.54,-52.299,-12.272,,,,,
0.025,-0.005,0.667,-48.424,-2.151,,,,,
0.094,0.098,0.638,14.317,16.104,,,,,
-0.062,-0.09,0.439,-74.976,66.027,,,,,
0.053,0.062,0.298,7.973,35.878,,,,,
0.097,0.093,0.615,-38.828,-5.037,,,,,
0.013,-0.099,0.621,-67.645,78.11,,,,,
0.072,-0.033,0.732,-5.989,15.615,,,,,
0.011,0.146,0.303,41.952,-63.083,,,,,
0.078,-0.112,0.709,24.928,44.744,,,,,
0.063,-0.068,0.47,31.208,55.537,,,,,
-0.091,0.124,0.651,-25.394,-69.725,,,,,
0.018,-0.024,0.774,32.209,7.792,,,,,
-0.008,-0.09,0.223,-13.972,-74.84,,,,,
0.144,-0.004,0.389,9.392,81.786,,,,,
0.03,-0.073,0.222,-7.996,-53.175,,,,,
-0.095,-0.135,0.093,8.641,72.701,,,,,
0.117,0.04,0.662,-2.806,30.394,,,,,
-0.097,0.14,0.785,-12.814,13.631,,,,,
-0.118,0.035,0.702,-8.23,-85.896,,,,,
-0.076,0.059,0.092,126.205,91.781,,,,,
0.129,-0.016,0.116,18.046,-37.848,,,,,
-0.041,0.057,0.644,13.989,-0.93,,,,,
-0.083,-0.087,0.393,-59.415,12.558,,,,,
-0.057,0.084,0.766,19.417,19.497,,,,,
-0.066,0.149,0.729,64.91,-59.105,,,,,
0.026,-0.15,0.627,33.333,1.926,,,,,
0.104,-0.109,0.434,37.308,-5.612,,,,,
-0.13,0.044,0.738,97.443,11.956,,,,,
0.076,0.15,0.729,21.855,-70.984,,,,,
0.058,0.139,0.533,-23.953,6.699,,,,,
0.044,0.033,0.362,-62.412,-49.231,,,,,
0.057,-0.118,0.569,27.753,-20.931,,,,,
0.005,-0.065,0.316,38.489,48.273,,,,,
-0.055,0.02,0.781,47.355,-13.436,,,,,
0.127,-0.027,0.558,-43.434,-51.826,,,,,
0.129,-0.04,0.604,-81.826,38.157,,,,,
0.034,-0.006,0.675,-0.317,37.875,,,,,
0.054,0.135,0.595,53.556,-173.376,,,,,
-0.032,0.022,0.224,-53.245,131.504,,,,,
0.073,-0.032,0.643,-70.882,5.569,,,,,
0.078,0.054,0.559,14.089,29.643,,,,,
0.094,0.036,0.276,6.155,-12.472,,,,,
0.039,0.073,0.317,-42.164,-53.096,,,,,
0.029,0.121,0.65,-38.812,-7.005,,,,,
0.064,0.108,0.337,19.005,-41.397,,,,,
-0.056,-0.002,0.527,-35.341,-25.275,,,,,
0.046,0.033,0.217,-5.312,33.91,,,,,
0.036,-0.127,0.6,-40.015,-0.715,,,,,
0.15,-0.129,0.641,-77.026,52.567,,,,,
0.006,-0.087,0.707,-53.785,64.182,,,,,
0.045,-0.125,0.578,11.962,-19.908,,,,,
0.039,-0.011,0.624,-70.045,28.163,,,,,
0.109,-0.04,0.265,-161.569,-1.569,,,,,
0.021,-0.078,0.476,-58.913,-41.985,,,,,
0.076,0.122,0.332,-48.054,-27.184,,,,,
0.021,-0.124,0.581,-50.352,14.911,,,,,
0.108,-0.102,0.716,16.083,45.587,,,,,
-0.12,-0.065,0.442,15.6,-29.822,,,,,
0.046,-0.056,0.761,-53.182,-11.509,,,,,
0.116,0.041,0.254,-32.626,-13.169,,,,,
0.088,0.107,0.198,-57.396,-9.067,,,,,
0.067,-0.038,0.307,0.897,-42.459,,,,,
-0.132,0.016,0.741,10.439,34.668,,,,,
-0.081,-0.02,0.169,12.993,-38.921,,,,,
0.082,-0.021,0.309,3.185,25.492,,,,,
0.052,-0.033,0.101,-36.796,10.98,,,,,
0.043,0.088,0.506,11.669,8.414,,,,,
-0.109,-0.006,0.461,12.422,-19.827,,,,,
-0.02,-0.07,0.254,16.091,-61.075,,,,,
0.111,0.115,0.733,-65.419,6.036,,,,,
-0.084,-0.065,0.446,7.354,68.079,,,,,
0.096,0.067,0.464,-3.386,-66.594,,,,,
-0.14,-0.067,0.227,-27.32,16.217,,,,,
-0.049,-0.054,0.658,19.992,-30.369,,,,,
0.033,0.051,0.096,-70.255,102.575,,,,,
-0.056,0.092,0.315,15.348,45.941,,,,,
-0.072,-0.141,0.725,10.373,44.08,,,,,
0.014,-0.078,0.648,-76.126,73.049,,,,,
0.149,-0.082,0.706,-36.375,-45.705,,,,,
-0.019,-0.148,0.635,-74.392,62.851,,,,,
0.125,0.049,0.635,9.035,25.622,,,,,
-0.061,-0.148,0.242,19.921,1.623,,,,,
-0.029,-0.03,0.325,-112.423,-30.251,,,,,
0.078,0.012,0.439,45.522,-26.097,,,,,
0.069,0.084,0.755,-70.213,-78.23,,,,,
0.14,0.041,0.514,-43.075,-5.691,,,,,
0.129,0.067,0.416,-53.316,56.908,,,,,
0.096,0.078,0.435,27.204,-35.988,,,,,
-0.108,0.003,0.338,65.669,1.959,,,,,
-0.078,-0.117,0.455,12.401,60.216,,,,,
0.01,0.111,0.08,34.035,-8.61,,,,,
0.018,0.045,0.626,28.404,-5.466,,,,,
-0.119,-0.068,0.686,80.416,58.698,,,,,
0.108,0.025,0.769,-58.406,-64.762,,,,,
-0.086,-0.103,0.291,-9.158,21.695,,,,,
0.009,-0.032,0.286,-57.913,42.341,,,,,
-0.026,-0.088,0.519,-3.222,-36.352,,,,,
-0.091,0.051,0.135,24.373,48.282,,,,,
-0.072,-0.128,0.488,9.706,64.731,,,,,
-0.068,0.048,0.136,38.469,-6.931,,,,,
-0.055,-0.135,0.476,-29.716,13.993,,,,,
-0.054,-0.097,0.611,35.569,76.799,,,,,
0.073,0.048,0.238,-44.961,42.996,,,,,
-0.041,-0.079,0.088,-15.912,18.526,,,,,
-0.011,0.133,0.371,-10.244,-21.903,,,,,
-0.135,-0.105,0.658,34.588,126.04,,,,,
-0.117,-0.017,0.476,7.477,39.329,,,,,
0.111,0.146,0.497,-60.025,-15.635,,,,,
0.099,-0.002,0.307,3.51,-17.253,,,,,
-0.119,-0.067,0.372,-10.41,37.826,,,,,
-0.026,0.097,0.272,88.754,-5.15,,,,,
-0.149,-0.055,0.54,34.162,65.211,,,,,
-0.027,-0.034,0.471,1.834,47.33,,,,,
-0.117,0.055,0.507,49.334,-2.741,,,,,
-0.033,-0.051,0.378,2.509,-83.327,,,,,
0.111,0.009,0.507,-80.725,9.636,,,,,
-0.129,0.097,0.53,112.974,3.462,,,,,
0.076,-0.091,0.377,14.984,25.792,,,,,
0.041,-0.003,0.711,-104.958,-63.707,,,,,
-0.095,-0.111,0.351,-49.683,18.411,,,,,
-0.004,0.106,0.161,-43.949,16.234,,,,,
0.019,0.028,0.762,-29.397,-40.309,,,,,
-0.057,0.058,0.432,9.054,14.174,,,,,
0.082,0.049,0.327,43.785,-31.569,,,,,
-0.094,0.149,0.686,-28.039,-66.076,,,,,
0.009,0.13,0.392,32.694,-51.211,,,,,
0.003,0.107,0.591,-64.016,-73.15,,,,,
-0.145,-0.013,0.135,84.091,-10.312,,,,,
0.002,-0.141,0.314,-12.682,74.36,,,,,
-0.052,0.074,0.273,72.863,13.647,,,,,
0.132,-0.005,0.188,32.157,-71.226,,,,,
0.13,0.082,0.589,-120.636,-23.411,,,,,
-0.056,0.095,0.458,31.824,-81.675,,,,,
-0.149,0.016,0.77,35.404,-83.515,,,,,
0.111,0.13,0.167,-6.579,-92.919,,,,,
0.08,-0.149,0.402,-75.103,58.737,,,,,
0.113,0.086,0.279,25.311,5.207,,,,,
0.037,0.021,0.605,13.671,19.748,,,,,
0.082,0.006,0.331,40.811,16.24,,,,,
-0.129,0.098,0.15,-26.455,38.625,,,,,
-0.09,-0.003,0.451,-0.514,35.037,,,,,
-0.142,0.005,0.701,32.337,-19.858,,,,,
-0.086,0.142,0.526,43.473,7.388,,,,,
-0.124,0.08,0.149,14.038,-20.866,,,,,
0.145,-0.053,0.584,1.655,33.597,,,,,
0.127,0.041,0.752,16.393,47.917,,,,,
-0.011,-0.051,0.232,-14.298,36.888,,,,,
0.04,0.052,0.727,-44.518,-4.918,,,,,
0.012,-0.042,0.198,27.161,-27.986,,,,,
0.035,-0.088,0.577,37.609,15.006,,,,,
0.074,-0.018,0.331,-92.759,15.088,,,,,
0.098,-0.138,0.588,-40.866,16.269,,,,,
0.044,0.015,0.43,-6.111,-16.402,,,,,
-0.022,0.081,0.218,9.109,-62.632,,,,,
0.119,-0.027,0.126,5.899,37.857,,,,,
0.022,0.073,0.742,24.492,-80.111,,,,,
0.012,0.044,0.263,57.039,74.315,,,,,
0.059,0.014,0.58,-33.669,-16.815,,,,,
-0.026,0.115,0.121,-10.94,-18.096,,,,,
0.13,0.083,0.61,11.609,-38.087,,,,,
0.083,0.063,0.093,-57.773,-48.639,,,,,
-0.069,0.1,0.673,46.368,-31.433,,,,,
0.057,0.047,0.157,31.396,-104.952,,,,,
0.038,-0.035,0.281,-0.523,27.952,,,,,
-0.036,-0.029,0.264,-21.766,88.065,,,,,
0.058,0.085,0.369,-39.961,-24.593,,,,,
-0.065,0.052,0.532,-68.78,13.346,,,,,
0.021,-0.051,0.319,36.456,66.28,,,,,
-0.025,0.045,0.65,96.249,37.826,,,,,
0.079,-0.124,0.342,-85.669,-8.889,,,,,
-0.135,0.058,0.239,9.702,-44.403,,,,,
0.03,0.148,0.449,-54.292,-16.007,,,,,
-0.058,-0.089,0.228,8.805,-28.691,,,,,
-0.03,-0.066,0.77,-22.847,5.739,,,,,
0.071,0.088,0.207,-41.87,-81.35,,,,,
-0.012,0.055,0.344,-9.634,5.926,,,,,
0.143,0.054,0.677,-80.676,-19.577,,,,,
0.036,0.046,0.17,39.454,-150.775,,,,,
0.021,0.019,0.564,-40.295,64.902,,,,,
0.013,0.034,0.448,13.057,9.487,,,,,
-0.051,-0.02,0.23,22.699,-22.083,,,,,
0.016,-0.071,0.427,11.428,-24.634,,,,,
0.117,-0.004,0.638,-12.518,-3.294,,,,,
-0.017,0.09,0.365,-56.645,-51.79,,,,,
0.093,-0.126,0.425,-8.55,73.04,,,,,
0.085,0.114,0.131,61.509,-50.887,,,,,
0.02,0.011,0.396,9.621,-41.534,,,,,
-0.122,-0.089,0.784,62.621,84.422,,,,,
0.034,-0.074,0.207,36.757,61.834,,,,,
-0.059,-0.082,0.539,-40.694,48.356,,,,,
-0.028,0.114,0.342,48.903,-2.599,,,,,
-0.084,-0.08,0.425,-30.641,59.118,,,,,
0.129,-0.002,0.702,-70.118,17.608,,,,,
0.067,0.133,0.778,53.923,-35.902,,,,,
-0.096,-0.123,0.225,-30.244,-29.888,,,,,
-0.058,0.142,0.091,17.571,21.878,,,,,
-0.06,-0.052,0.752,37.76,-55.073,,,,,
0.056,-0.003,0.672,-53.729,53.133,,,,,
0.014,0.132,0.577,-36.734,-47.165,,,,,
-0.069,-0.086,0.253,-23.8,30.215,,,,,
-0.149,0.14,0.213,57.768,0.986,,,,,
-0.055,0.056,0.618,30.909,8.433,,,,,
-0.026,0.065,0.359,72.408,-88.26,,,,,
-0.006,-0.1,0.568,-58.708,-32.816,,,,,
0.06,0.107,0.523,8.467,9.299,,,,,
-0.138,-0.04,0.426,-16.48,-26.732,,,,,
0.104,0.12,0.204,61.112,45.709,,,,,
0.109,0.147,0.233,-57.433,-12.941,,,,,
0.036,0.09,0.393,36.191,-2.59,,,,,
-0.024,-0.038,0.68,-9.881,54.002,,,,,
0.013,-0.057,0.542,-41.458,-2.179,,,,,
-0.071,-0.118,0.091,182.393,43.801,,,,,
0.051,-0.014,0.158,6.486,-24.676,,,,,
0.113,0.106,0.535,-23.73,-15.657,,,,,
0.087,0.075,0.256,38.522,21.44,,,,,
-0.024,-0.013,0.516,-3.533,44.531,,,,,
0.082,0.085,0.721,32.194,-25.592,,,,,
0.011,0.141,0.477,-5.528,11.458,,,,,
-0.072,-0.001,0.486,60.846,30.088,,,,,
-0.113,-0.087,0.532,-23.537,80.934,,,,,
0.11,-0.082,0.764,-69.292,72.016,,,,,
0.053,-0.103,0.668,44.905,91.015,,,,,
-0.018,-0.043,0.485,-15.236,87.942,,,,,
-0.037,0.054,0.695,23.748,24.384,,,,,
-0.109,-0.003,0.2,-35.613,19.652,,,,,
-0.085,-0.098,0.724,-5.583,-14.68,,,,,
0.025,0.127,0.306,3.215,33.979,,,,,
0.106,0.053,0.797,-2.385,-12.787,,,,,
-0.054,-0.11,0.239,0.603,-26.424,,,,,
0.013,-0.077,0.204,37.33,10.859,,,,,
0.05,-0.105,0.611,-8.735,-28.317,,,,,
-0.137,0.015,0.599,16.594,-25.208,,,,,
0.007,-0.064,0.169,43.436,-43.405,,,,,
0.001,0.105,0.753,-84.766,-85.722,,,,,
-0.104,0.043,0.727,34.526,-74.281,,,,,
0.112,0.019,0.1,-3.125,1.858,,,,,
-0.022,0.038,0.435,4.091,-11.894,,,,,
0.142,-0.143,0.29,-24.629,17.622,,,,,
0.036,-0.107,0.233,35.503,39.363,,,,,
-0.139,-0.043,0.442,34.838,11.629,,,,,
-0.02,0.14,0.537,-92.447,-37.218,,,,,
-0.079,0.045,0.622,73.585,-10.397,,,,,
-0.046,-0.013,0.499,84.202,-28.969,,,,,
0.024,0.138,0.167,12.528,30.762,,,,,
-0.03,-0.135,0.19,9.033,7.483,,,,,
0.061,-0.117,0.147,-51.03,20.403,,,,,
0.037,0.147,0.548,31.007,-16.749,,,,,
0.01,-0.001,0.09,-60.509,47.137,,,,,
0.136,-0.096,0.11,2.373,-46.119,,,,,
-0.143,-0.128,0.129,13.252,-14.757,,,,,
-0.117,0.079,0.302,-18.796,27.004,,,,,
-0.109,0.038,0.546,30.153,37.902,,,,,
-0.103,0.131,0.519,7.283,8.625,,,,,
0.107,-0.002,0.63,-101.417,52.403,,,,,
0.082,-0.033,0.202,-37.485,15.471,,,,,
0.071,-0.044,0.249,-19.457,-73.784,,,,,
-0.051,0.107,0.219,-0.426,-1.024,,,,,
0.039,0.045,0.311,-49.648,-56.033,,,,,
-0.016,0.116,0.37,25.282,19.031,,,,,
0.034,-0.086,0.72,-16.286,-29.106,,,,,
0.039,-0.0,0.204,-25.332,19.123,,,,,
0.082,0.11,0.463,-55.874,9.663,,,,,
0.137,0.092,0.193,-94.46,-42.614,,,,,
-0.001,0.094,0.306,-82.747,-50.988,,,,,
0.137,-0.114,0.273,-29.992,-19.954,,,,,
-0.113,-0.06,0.502,-12.392,21.877,,,,,
-0.128,-0.106,0.347,-11.821,8.061,,,,,
0.101,0.01,0.655,-23.289,-38.315,,,,,
-0.055,0.071,0.397,-11.617,-58.847,,,,,
0.042,-0.012,0.164,-34.925,-5.312,,,,,
0.024,0.041,0.226,49.626,-41.584,,,,,
-0.087,0.049,0.3,-12.788,58.767,,,,,
0.01,0.114,0.223,-17.915,28.317,,,,,
-0.018,0.083,0.262,42.369,79.901,,,,,
0.067,0.066,0.587,-41.711,18.828,,,,,
0.056,0.087,0.386,-10.204,-9.457,,,,,
0.074,-0.038,0.278,-4.879,45.496,,,,,
-0.09,-0.018,0.329,93.268,-25.256,,,,,
-0.145,-0.139,0.302,-8.056,-11.29,,,,,
-0.027,0.061,0.516,-30.257,17.734,,,,,
0.022,-0.032,0.377,-57.985,25.652,,,,,
-0.121,0.09,0.289,0.096,1.012,,,,,
0.119,-0.004,0.382,0.311,-46.886,,,,,
-0.059,-0.099,0.775,-25.054,35.192,,,,,
-0.148,0.006,0.196,-16.721,-0.22,,,,,
0.111,0.126,0.61,-13.013,-40.216,,,,,
0.15,-0.041,0.302,2.415,-59.786,,,,,
0.139,0.033,0.757,-44.244,25.113,,,,,
-0.042,0.09,0.233,92.295,-55.681,,,,,
0.009,-0.054,0.212,83.803,-80.064,,,,,
0.076,0.08,0.647,38.886,30.918,,,,,
-0.109,0.003,0.44,44.571,3.94,,,,,
0.101,0.02,0.627,21.439,63.063,,,,,
-0.068,0.108,0.765,-8.872,13.089,,,,,
-0.01,0.081,0.508,-32.443,25.629,,,,,
-0.029,-0.04,0.56,-41.586,83.04,,,,,
0.038,-0.043,0.719,-37.019,-36.577,,,,,
0.102,0.117,0.737,-17.231,-117.94,,,,,
0.095,-0.106,0.683,16.093,24.354,,,,,
0.107,0.078,0.364,21.835,41.937,,,,,
-0.011,-0.075,0.383,-59.853,90.248,,,,,
0.093,0.08,0.474,-29.468,-74.479,,,,,
-0.072,-0.063,0.754,1.468,35.116,,,,,
-0.045,0.011,0.516,42.271,3.916,,,,,
-0.027,-0.108,0.653,-22.531,-12.785,,,,,
-0.027,-0.02,0.237,41.429,-0.901,,,,,
-0.016,0.016,0.518,-65.489,-108.941,,,,,
0.123,0.044,0.137,-4.184,-4.428,,,,,
0.051,0.014,0.499,32.974,-4.868,,,,,
0.07,-0.023,0.404,-46.665,-81.981,,,,,
0.039,0.06,0.21,5.125,-45.434,,,,,
0.107,-0.14,0.633,-3.032,124.079,,,,,
0.096,0.047,0.429,-31.893,-21.247,,,,,
-0.039,-0.043,0.773,-1.644,29.151,,,,,
0.127,-0.091,0.748,-63.094,4.052,,,,,
0.123,-0.076,0.789,-97.671,79.892,,,,,
-0.124,-0.118,0.642,6.52,-6.731,,,,,
-0.005,-0.033,0.708,-43.748,4.885,,,,,
-0.012,0.057,0.342,18.466,-31.737,,,,,
-0.141,0.056,0.295,99.17,65.497,,,,,
0.074,0.14,0.331,6.947,-51.003,,,,,
-0.079,0.053,0.443,56.32,-5.189,,,,,
0.05,-0.074,0.673,40.011,60.957,,,,,
-0.124,0.075,0.507,-18.362,-114.64,,,,,
0.117,-0.097,0.454,-23.57,-11.491,,,,,
0.059,0.004,0.213,24.37,61.911,,,,,
-0.072,0.103,0.141,39.262,-39.403,,,,,
-0.022,-0.089,0.255,-55.204,76.346,,,,,
0.054,-0.007,0.43,48.27,-12.875,,,,,
-0.033,-0.128,0.386,19.959,112.917,,,,,
-0.062,0.127,0.374,-26.59,25.193,,,,,
0.049,0.023,0.694,-18.023,-50.866,,,,,
-0.109,-0.06,0.433,96.123,-17.6,,,,,
0.149,0.041,0.475,-68.609,30.114,,,,,
0.025,0.057,0.366,-13.952,-5.767,,,,,
0.01,0.088,0.472,-38.534,3.964,,,,,
-0.123,0.028,0.107,4.67,-44.89,,,,,
0.019,-0.092,0.432,-43.31,8.81,,,,,
-0.033,-0.108,0.295,75.553,-44.57,,,,,
-0.024,0.044,0.431,106.528,16.474,,,,,
-0.104,-0.044,0.145,-43.306,60.63,,,,,
0.017,-0.012,0.711,-89.674,41.536,,,,,
0.005,0.064,0.521,43.091,-69.177,,,,,
0.026,0.1,0.374,-45.053,-22.845,,,,,
-0.138,0.083,0.695,105.125,4.796,,,,,
-0.087,0.042,0.38,82.422,-36.834,,,,,
0.021,-0.075,0.155,-6.491,-96.765,,,,,
-0.009,0.022,0.457,-37.925,-30.947,,,,,
-0.048,0.039,0.394,21.257,-20.437,,,,,
-0.121,-0.007,0.507,38.051,-9.735,,,,,
0.071,-0.077,0.128,-71.467,122.139,,,,,
0.13,-0.11,0.732,-1.167,70.764,,,,,
0.147,0.059,0.207,4.586,-10.013,,,,,
0.069,-0.149,0.285,1.275,82.463,,,,,
-0.096,-0.093,0.554,-21.856,10.676,,,,,
-0.03,-0.042,0.14,51.815,5.69,,,,,
0.087,-0.014,0.394,-116.678,72.992,,,,,
-0.049,-0.065,0.592,-56.814,80.819,,,,,
-0.106,-0.061,0.575,-17.331,30.213,,,,,
0.134,-0.086,0.201,-36.511,-8.968,,,,,
0.032,-0.12,0.677,-51.952,33.918,,,,,
0.092,0.065,0.53,-2.349,23.415,,,,,
-0.078,-0.02,0.205,17.211,9.297,,,,,
-0.069,-0.007,0.59,40.842,14.04,,,,,
-0.008,-0.064,0.129,17.584,-42.493,,,,,
-0.0,0.046,0.664,-48.191,48.537,,,,,
-0.084,0.069,0.509,58.486,-38.427,,,,,
0.071,-0.048,0.74,35.72,-11.643,,,,,
-0.055,-0.05,0.694,-0.085,89.791,,,,,
0.022,-0.09,0.256,-64.989,-18.605,,,,,
-0.069,0.064,0.363,-28.617,7.297,,,,,
0.037,0.147,0.657,31.762,-34.888,,,,,
0.078,0.149,0.786,13.878,-68.184,,,,,
-0.099,0.062,0.144,49.376,19.58,,,,,
0.088,0.084,0.24,-58.336,-28.631,,,,,
-0.051,0.042,0.387,-32.931,8.638,,,,,
0.044,0.039,0.308,-34.517,89.514,,,,,
-0.146,0.118,0.373,-11.882,21.865,,,,,
-0.134,0.071,0.754,131.367,52.947,,,,,
-0.03,0.127,0.361,159.97,11.851,,,,,
-0.086,-0.052,0.448,-61.036,76.668,,,,,
-0.135,0.138,0.691,32.757,3.818,,,,,
-0.057,0.078,0.586,49.937,2.577,,,,,
-0.114,0.089,0.629,30.297,3.386,,,,,
0.037,-0.006,0.46,-69.126,10.337,,,,,
0.117,0.057,0.71,-69.442,16.471,,,,,
0.084,-0.022,0.64,-7.909,69.946,,,,,
-0.071,0.093,0.157,-15.045,-51.503,,,,,
0.077,-0.085,0.507,-63.833,69.591,,,,,
-0.038,0.016,0.318,-9.472,-36.831,,,,,
0.088,-0.067,0.788,-50.181,25.425,,,,,
-0.079,-0.087,0.455,-26.309,10.049,,,,,
-0.071,0.009,0.085,-47.138,-5.99,,,,,
0.034,0.064,0.66,15.311,20.725,,,,,
0.057,-0.036,0.096,-71.086,-20.161,,,,,
-0.006,0.118,0.103,7.937,21.882,,,,,
-0.057,0.072,0.491,-41.656,-24.305,,,,,
0.035,0.012,0.353,-20.749,69.143,,,,,
-0.071,0.063,0.742,10.88,-44.835,,,,,
-0.048,-0.083,0.591,-2.102,-8.179,,,,,
0.041,-0.044,0.794,-32.19,-32.094,,,,,
0.046,-0.088,0.256,28.964,11.265,,,,,
0.134,0.142,0.632,2.848,7.169,,,,,
-0.139,-0.096,0.192,9.644,58.581,,,,,
0.075,0.08,0.496,-57.247,16.468,,,,,
-0.097,-0.027,0.411,-6.913,8.977,,,,,
-0.101,-0.099,0.342,-47.474,-7.943,,,,,
0.108,-0.022,0.64,19.138,-25.666,,,,,
0.056,-0.133,0.713,18.806,53.108,,,,,
0.037,0.127,0.753,47.294,-58.524,,,,,
0.035,-0.098,0.464,38.91,2.253,,,,,
0.113,-0.088,0.211,-63.777,-26.817,,,,,
0.053,-0.029,0.526,-2.137,4.481,,,,,
-0.059,-0.096,0.224,-34.848,23.253,,,,,
-0.092,-0.1,0.799,16.955,61.413,,,,,
-0.081,-0.02,0.678,27.384,13.996,,,,,
-0.003,0.066,0.112,46.688,-75.699,,,,,
-0.054,-0.139,0.238,-2.253,64.148,,,,,
-0.105,-0.051,0.507,52.967,32.204,,,,,
0.013,-0.06,0.177,38.688,80.414,,,,,
-0.113,-0.039,0.19,54.893,20.297,,,,,
0.059,-0.081,0.467,44.104,83.622,,,,,
-0.041,0.09,0.493,25.105,-23.694,,,,,
-0.011,-0.022,0.097,12.609,15.635,,,,,
-0.053,0.092,0.151,-4.416,-32.185,,,,,
-0.137,0.025,0.36,11.257,66.859,,,,,
0.03,0.054,0.764,-28.774,-45.409,,,,,
-0.111,0.086,0.082,-26.154,12.002,,,,,
-0.128,0.06,0.791,-16.245,47.476,,,,,
0.131,-0.117,0.271,-82.543,83.306,,,,,
0.107,-0.068,0.374,-70.893,65.377,,,,,
0.126,-0.078,0.781,-49.973,52.361,,,,,
0.035,0.066,0.237,-73.52,-42.204,,,,,
-0.02,-0.136,0.558,-5.502,74.314,,,,,
0.006,0.007,0.721,88.345,-24.705,,,,,
0.043,-0.033,0.329,-9.165,-6.804,,,,,
-0.043,-0.091,0.776,20.392,19.338,,,,,
-0.06,0.086,0.708,-2.061,39.561,,,,,
0.136,0.093,0.511,7.832,-31.436,,,,,
-0.051,0.087,0.203,-45.203,0.855,,,,,
-0.11,-0.106,0.295,-37.766,120.762,,,,,
0.017,0.117,0.791,-67.699,-48.608,,,,,
0.104,0.115,0.21,-0.519,49.162,,,,,
-0.057,0.136,0.76,45.69,12.979,,,,,
-0.074,0.014,0.284,-72.154,-27.724,,,,,
-0.035,-0.073,0.15,4.311,-11.808,,,,,
-0.086,-0.04,0.186,119.311,36.164,,,,,
0.024,-0.106,0.787,7.534,2.878,,,,,
0.091,-0.019,0.264,-83.552,-96.485,,,,,
0.033,-0.102,0.764,-5.141,37.725,,,,,
0.07,-0.109,0.302,-28.297,36.553,,,,,
0.145,0.112,0.568,-5.037,-15.061,,,,,
-0.073,-0.002,0.382,-13.13,-1.97,,,,,
0.106,0.063,0.788,-48.693,26.716,,,,,
0.008,0.079,0.419,-76.844,66.71,,,,,
0.071,-0.036,0.41,17.588,-68.585,,,,,
-0.02,-0.01,0.625,82.51,-19.597,,,,,
0.045,-0.112,0.178,-109.171,23.2,,,,,
0.085,-0.064,0.499,-38.39,16.673,,,,,
0.146,0.141,0.37,-17.893,-22.487,,,,,
-0.149,-0.122,0.417,84.003,41.123,,,,,
-0.039,-0.043,0.536,13.921,52.231,,,,,
0.03,0.13,0.549,-8.391,20.642,,,,,
-0.116,-0.043,0.77,-9.43,29.753,,,,,
0.076,-0.088,0.256,-67.796,20.629,,,,,
-0.058,-0.045,0.378,-44.905,22.207,,,,,
0.127,0.072,0.768,5.19,-1.98,,,,,
-0.073,0.012,0.796,-48.122,49.374,,,,,
-0.062,-0.006,0.746,-3.031,87.094,,,,,
0.1,-0.011,0.789,-47.302,-40.717,,,,,
0.045,-0.051,0.263,-20.125,-18.567,,,,,
-0.143,-0.066,0.429,75.959,-49.784,,,,,
0.093,0.041,0.275,-34.902,20.154,,,,,
0.116,0.135,0.304,29.159,17.351,,,,,
0.146,-0.133,0.301,-78.578,10.243,,,,,
-0.057,0.081,0.641,15.961,-95.109,,,,,
0.024,0.033,0.695,-45.016,15.164,,,,,
-0.098,0.032,0.082,-39.385,19.89,,,,,
